facility_id,facility_name,facility_type,capacity_numeric,capacity_unit,region,licence_issue_date,inspection_date,latitude,longitude,remarks,date_anomaly
5361.0,St. Benson-Williams Hospital,Polyclinic,,,St. Lucy,2023-03-16,2020-07-15,12.94859,-58.98069,Follow-up 2023,True
5363.0,Mendoza Inc Health Centre,Clinic,437.0,beds,St. John,2024-03-21,2021-09-15,12.86646,-58.91506,,True
5365.0,Patterson PLC Health Centre St.Andrew,Hospital,162.0,beds,St. Andrew,2020-11-22,2025-05-17,,,,False
5367.0,"Douglas, Lowe and White",Polyclinic,,,Christ Church,2021-09-07,2020-09-07,13.03795,-58.73024,Follow-up 2023,True
5372.0,St. Lewis Group,Health Centre,,,St. Peter,2020-12-25,2024-08-05,12.945,-58.72361111111111,Follow-up 2023,False
5377.0,Brown Inc,Polyclinic,10.0,beds,St. Michael,2019-01-26,2025-02-14,13.18422,-59.23378,,False
7159.0,Huffman Group Health Centre,Community Health Centre,336.0,beds,Christ Church,2017-09-23,2019-04-21,,,Needs upgrade,False
5381.0,Barnes-Jenkins Hosp.,Hospital,101.0,units,St. Peter,2025-04-02,2024-11-02,13.27037,-58.91853,,True
,Diaz-Blanchard,Clinic,,,St. George,2018-06-16,2023-02-02,12.705,-59.28861111111111,Reinspection due,False
,Dean-Harrison,Community Health Centre,,,St. Michael,2023-10-18,2025-07-04,13.08117,-58.87921,Needs upgrade,False
,Richmond-PLC Polyclinic,Clinic,,,St. George,2016-08-24,2021-10-11,12.74893,-58.70776,Follow-up 2023,False
5389.0,Carter-Williams Clinic,Health Centre,,,St. Joseph,2019-01-04,2024-10-21,13.297777777777778,-59.09055555555556,Reinspection due,False
,Hutchinson LLC Infirmary,Polyclinic,,,St. Joseph,2021-05-21,2019-07-24,13.28201,-58.91795,,True
,"St Butler,-Dixon-and-Harris Hospital",Polyclinic,10.0,beds,St. George,2020-10-26,2018-07-25,12.88251,-58.77626,,True
764.0,Morgan-Alvarado Health Centre,Clinic,433.0,beds,Christ Church,2020-11-06,2023-09-30,13.187222222222223,-58.75083333333333,,False
3368.0,Kennedy-Robinson Hosp.,Hospital,117.0,patients,St. George,2022-09-12,2019-05-16,13.22134,-59.02764,,True
3172.0,Wilkins-Frost NewLine,Health Centre,66.0,beds,St. Joseph,2025-04-02,2024-01-26,12.97842,-58.87039,,True
7912.0,"Ramirez, Monroe and Carter Infirmary",Polyclinic,55.0,cots,Christ Church,2024-07-07,2018-12-13,,,Good,True
,"Navarro, Banks and Booth Health Centre ST.",Hospital,,,St. Andrew,2020-08-05,2023-11-12,12.9818,-59.00407,Reinspection due,False
5413.0,St Martinez-Williams Medical Center,Health Centre,,,St. Andrew,2025-11-30,2021-10-01,12.83079,-58.91618,,True
5414.0,"Le, Saunders and Cannon Hospital ST.",Clinic,,,St. James,2023-04-26,2019-06-11,12.74348,-59.09132,Needs upgrade,True
5392.0,"Green,-King-and-Boone Hospital St.George",Hospital,193.0,cots,St. George,2018-03-08,2024-02-01,12.73601,-59.27078,,False
1707.0,Martin-Travis Polyclinic,Health Centre,10.0,beds,St. James,2017-03-01,2022-05-27,12.856944444444444,-58.811388888888885,,False
,Adams LLC Polyclinic ST.,Hospital,484.0,beds,St. Andrew,2023-11-08,2024-07-29,13.11595,-59.02981,,False
1711.0,Ashley PLC Infirmary,Polyclinic,,,St. George,2018-10-27,2021-09-05,13.24336,-59.17196,Reinspection due,False
1712.0,"Davis, Garcia and Gardner",Clinic,141.0,beds,St. Andrew,2023-04-06,2022-06-07,13.23579,-59.07578,,True
985.0,Bray-PLC,Health Centre,10.0,beds,St. Lucy,2022-06-19,2018-02-19,13.11405,-58.80419,,True
1717.0,St. Reynolds Inc Polyclinic,Health Centre,174.0,patients,St. George,2022-04-17,2024-11-09,,,Reinspection due,False
7490.0,Madden-PLC,Clinic,365.0,capacity,St. Joseph,2017-01-19,2019-06-04,13.15409,-58.84479,,False
,"Bailey, Grant and Jordan Clinic",,27.0,patients,St. Lucy,2019-05-01,2024-11-12,12.80299,-58.80306,Good,False
638761.0,"Burke, Miller and Davis Infirmary St.Michael",Clinic,,,St. Michael,2019-01-14,2021-11-08,12.74911,-59.0366,,False
778.0,Coleman PLC Health Centre,Polyclinic,388.0,cots,St. Peter,2021-01-05,2020-03-03,13.06382,-58.75846,,True
779.0,Keller Inc,Health Centre,,,St. Lucy,2022-05-10,2020-10-19,12.96118,-58.9478,Follow-up 2023,True
7894.0,Williams-Forbes Infirmary St. George,Hospital,,,St. George,2018-02-12,2019-10-11,13.19835,-59.20938,,False
7897.0,Smith LLC Hospital St.Andrew,Community Health Centre,286.0,beds,St. Andrew,2020-02-17,2020-06-08,,,Reinspection due,False
7898.0,Cook Group Hosp.,Health Centre,10.0,beds,Christ Church,2018-04-15,2020-08-14,,,,False
,Perry-Thomas Polyclinic,Health Centre,219.0,cots,St. Andrew,2017-10-01,2020-03-10,13.08665,-59.10366,,False
,"Wilson, Nunez and Gardner ST.",Clinic,,,St. Michael,2017-05-30,2021-12-01,12.83736,-59.0885,,False
,Powers-Gardner Hosp.,Hospital,,,St. George,2018-01-28,2021-03-05,12.82495,-59.07663,Follow-up 2023,False
400100.0,Spencer-Arnold Hospital,Polyclinic,129.0,cots,St. Joseph,2018-07-31,2019-06-04,13.07483,-59.05207,,False
400100.0,Spencer-Arnold Hosp.,Polyclinic,129.0,cots,St. Joseph,2018-07-31,2019-06-04,13.07483,-59.05207,,False
5404.0,Rice-Campbell,Health Centre,150.0,cots,St. Joseph,2017-01-29,2020-06-06,12.85199,-58.79002,,False
5405.0,Walker-Ward,Clinic,,,St. Michael,2020-04-17,2025-04-05,13.200833333333332,-58.82277777777778,Reinspection due,False
1700.0,St. Leon-Robertson Hosp.,Health Centre,454.0,beds,St. Andrew,2018-12-02,2018-08-26,12.751388888888888,-59.224722222222226,,True
440.0,"st. Deleon, Morris and Blankenship Medical Center",Health Centre,411.0,beds,St. James,2019-01-24,2019-02-10,13.18776,-58.77433,,False
1703.0,"Stewart, Smith and Macias Polyclinic",Hospital,475.0,beds,St. Peter,2016-04-30,2019-10-02,13.232,-58.83331,,False
5416.0,Wilkinson-Gonzalez Medical Center,Hospital,283.0,units,St. James,2022-12-13,2020-03-21,13.25132,-59.22172,,True
5417.0,"Fleming, Nelson and Waller Infirmary CHRIST NewLine",Health Centre,31.0,capacity,Christ Church,2016-03-24,2025-06-19,13.07331,-58.94735,,False
5418.0,Mckay LLC Medical Center,Clinic,,,St. Lucy,2016-09-25,2020-07-31,13.17602,-58.99218,Good,False
5421.0,Lewis-Inc Health Centre,Health Centre,,,St. Joseph,2023-07-24,2025-06-30,13.11978,-59.10288,Needs upgrade,False
5422.0,"Odonnell,-Gomez-and-Johnston Hosp. ChristChurch",Health Centre,,,Christ Church,2016-05-25,2020-04-21,12.86471,-58.70685,Follow-up 2023,False
5424.0,Murphy-Campbell,,29.0,beds,Christ Church,2023-09-10,2021-04-01,13.06981,-58.88864,Good,True
1277.0,Mitchell PLC Polyclinic ST.,Hospital,,,St. Lucy,2025-10-31,2020-02-12,12.71663,-59.15351,,True
5429.0,"Hahn,-Perez-and-Murillo Health Centre",Polyclinic,187.0,beds,St. George,2017-05-13,2019-08-04,,,Good,False
5430.0,Gray Ltd Clinic Christ,Health Centre,10.0,beds,Christ Church,2022-05-30,2025-05-20,13.21252,-58.88113,,False
,St. Griffin Ltd Hospital,Polyclinic,21.0,cots,St. James,2022-04-09,2019-07-01,12.96315,-58.84769,,True
7901.0,"Perry,-Harris-and-Ford Clinic",Clinic,,,St. Lucy,2025-10-20,2020-02-02,12.73994,-59.07991,,True
7901.0,"Perry,-Harris-and-Ford Clin.",Clinic,,,St. Lucy,2025-10-20,2020-02-02,12.73994,-59.07991,,True
7902.0,Martin-Group Clinic,Hospital,,,St. Joseph,2025-02-12,2018-07-30,13.14405,-58.77818,Good,True
7902.0,Martin-Group Clin.,Hospital,,,St. Joseph,2025-02-12,2018-07-30,13.14405,-58.77818,Good,True
7904.0,Rodriguez-Harvey Health Centre Christ,Polyclinic,,,Christ Church,2022-02-18,2019-03-23,12.74106,-59.09456,Good,True
7906.0,"Jordan, Manning and Wagner Clinic",Hospital,,,St. Lucy,2023-02-22,2025-04-03,12.842777777777778,-58.87583333333333,Needs upgrade,False
,Smith-and-Sons Medical Center,Clinic,42.0,units,St. Andrew,2018-11-27,2020-07-07,12.856944444444444,-58.927499999999995,,False
7884.0,"Kramer, Vaughan and Ferguson Hospital",Hospital,253.0,patients,St. George,2019-11-16,2022-04-11,,,,False
,Dyer Group Health Centre,Polyclinic,251.0,capacity,St. Peter,2025-08-11,2020-08-03,12.91775,-58.78374,,True
769.0,"Houston, Phillips and Miller Polyclinic St.Peter",Health Centre,,,St. Peter,2024-10-08,2018-12-04,13.03244,-58.97998,Follow-up 2023,True
36.0,Martin-Wall,Health Centre,,,St. Lucy,2025-06-28,2018-11-03,12.88891,-58.73566,Reinspection due,True
5457.0,St. Rollins Ltd,Health Centre,442.0,beds,St. Lucy,2024-11-30,2022-02-14,12.78742,-58.94406,,True
,Hoffman-Lozano,Hospital,153.0,capacity,St. Joseph,2023-08-04,2020-06-25,13.042222222222222,-59.24,,True
85176.0,Sellers-Inc Polyclinic,Polyclinic,428.0,beds,St. Lucy,2025-04-03,2024-09-29,,,Follow-up 2023,True
1693.0,"Gonzalez, Johnson and Castaneda",Hospital,169.0,beds,St. George,2024-05-27,2025-08-20,13.1199,-58.75645,,False
1696.0,Wells-Snyder Polyclinic,Health Centre,,,St. James,2021-03-26,2025-03-08,13.12469,-59.10197,Follow-up 2023,False
37176.0,"Bishop, Ortega and Walker Infirmary St.Andrew",Hospital,,,St. Andrew,2021-06-24,2018-08-17,12.76086,-58.98414,Good,True
1700.0,St. Leon-Robertson Hospital,Health Centre,454.0,beds,St. Andrew,2018-12-02,2018-08-26,12.751388888888888,-59.224722222222226,,True
,"Nguyen,-Gonzalez-and-Klein",Polyclinic,,,St. John,2018-07-14,2018-03-07,13.29016,-59.17067,Reinspection due,True
5477.0,Parker-Tapia St.Andrew,Polyclinic,411.0,beds,St. Andrew,2022-07-20,2020-12-25,13.14484,-58.84552,,True
5479.0,Rogers and Sons Polyclinic,Clinic,475.0,beds,St. Peter,2025-10-15,2020-08-31,13.17359,-59.20902,,True
2373.0,Daniels-Perez Hospital ST.,Health Centre,311.0,beds,St. James,2019-07-26,2022-01-01,13.06911,-59.09835,,False
,Moore Ltd Polyclinic ST.,Community Health Centre,10.0,beds,St. Joseph,2025-01-06,2021-12-02,13.05789,-59.27014,,True
5444.0,Kelley-Pacheco Health Centre,Hospital,,,St. Michael,2019-08-09,2022-09-07,13.13474,-58.70956,,False
5445.0,"Crawford, Williams and Robinson Polyclinic",,135.0,capacity,St. Peter,2021-09-19,2022-04-13,13.27886,-59.20141,Reinspection due,False
,Craig-White Hospital,Hospital,10.0,beds,St. Lucy,2023-05-09,2020-08-23,13.28817,-58.84631,,True
,"Hernandez, Garrett and Dawson",Community Health Centre,442.0,beds,St. Joseph,2022-12-20,2022-06-15,13.22159,-59.26091,,True
,"Mendoza, Porter and Lester St.John",,459.0,beds,St. John,2023-03-22,2024-07-22,12.7693,-59.25202,Reinspection due,False
5452.0,Tucker PLC,Clinic,409.0,beds,St. Lucy,2017-06-05,2021-03-13,,,Needs upgrade,False
,Schultz-Smith,Health Centre,10.0,beds,St. Peter,2022-08-28,2018-12-19,12.84867,-59.28844,,True
,"Garcia, Kirk and Mccarthy Infirmary St. George",Health Centre,487.0,units,St. George,2022-07-11,2020-11-30,,,Follow-up 2023,True
776.0,Smith-Hampton Polyclinic,,130.0,beds,St. Michael,2024-01-03,2023-08-28,13.06892,-59.09123,Good,True
,Booth Ltd Hosp.,Health Centre,354.0,beds,St. Michael,2022-12-07,2024-11-12,13.285833333333333,-59.151111111111106,,False
,"Alexander,-Burke-and-Mcclure ChristChurch",Health Centre,,,Christ Church,2018-02-20,2025-09-17,12.77228,-59.09262,Follow-up 2023,False
61506.0,"White,-Clark-and-Davis Hosp.",Clinic,,,St. George,2021-05-07,2022-05-03,13.048055555555555,-59.0125,Follow-up 2023,False
7875.0,Duke-Haas Polyclinic St.James,Health Centre,393.0,cots,St. James,2023-10-06,2025-10-31,13.025833333333335,-59.025277777777774,,False
673.0,"Salinas, Hill and Martin",Health Centre,,,St. Joseph,2020-02-09,2019-05-21,13.265833333333333,-58.98361111111111,Follow-up 2023,True
7878.0,Bright Ltd Health Centre Christ NewLine,Health Centre,236.0,units,Christ Church,2016-10-15,2021-09-22,12.773888888888889,-59.084722222222226,,False
1683.0,"Mcfarland, Solomon and Carson Health Centre",Health Centre,10.0,beds,St. Joseph,2022-09-06,2024-06-11,13.03628,-59.29056,,False
1684.0,Gordon and Sons Medical Center,Community Health Centre,,,St. Peter,2022-07-06,2023-06-23,13.055277777777778,-58.80611111111111,Good,False
1686.0,Pope Group Infirmary,Health Centre,445.0,beds,St. Michael,2024-01-27,2019-08-17,13.22551,-59.08067,,True
,Odonnell LLC Polyclinic,,380.0,beds,St. George,2025-12-04,2025-08-08,13.25762,-58.77517,Follow-up 2023,True
5461.0,Tucker Ltd Hospital,Clinic,10.0,beds,St. Peter,2019-08-13,2021-01-11,12.8673,-59.05826,,False
5461.0,Tucker Ltd Hosp.,Clinic,10.0,beds,St. Peter,2019-08-13,2021-01-11,12.8673,-59.05826,,False
5466.0,Solomon-Carpenter ST.,Health Centre,10.0,beds,St. James,2025-02-23,2020-01-18,12.96656,-59.05493,,True
5467.0,Bond-PLC Infirmary,Hospital,321.0,beds,St. Peter,2017-01-31,2025-10-27,,,Follow-up 2023,False
5468.0,"st. Martinez, Holloway and Fernandez Clinic",Health Centre,10.0,beds,St. Michael,2023-10-12,2018-10-28,12.83167,-58.93938,,True
,"Garcia, Newman and Benson Polyclinic ST.",Polyclinic,,,St. Lucy,2025-10-11,2019-02-06,12.91785,-59.16241,Good,True
,st. Walters-Flores,Hospital,366.0,beds,St. Joseph,2019-05-29,2025-11-19,12.94444,-59.20622,,False
5494.0,Stone Inc Medical Center,Health Centre,,,St. Michael,2021-02-06,2020-10-17,13.06639,-59.1797,,True
5497.0,"Rodriguez,-Stewart-and-Jarvis Polyclinic",Polyclinic,10.0,beds,St. George,2016-04-21,2022-05-30,12.76194,-58.71008,,False
5499.0,"Brooks, Henry and Cruz Hosp. ST.",Hospital,,,St. Peter,2020-08-29,2024-10-01,12.96031,-59.00658,Follow-up 2023,False
5502.0,St. Lewis-Knight,Health Centre,,,St. Lucy,2016-12-30,2018-11-09,12.848333333333334,-58.72,Good,False
78656.0,"Obrien, Bauer and Prince christ",,198.0,beds,Christ Church,2024-10-29,2018-10-30,12.733055555555556,-58.99944444444444,Good,True
5481.0,st. Vargas-Campbell,Health Centre,,,St. Andrew,2025-11-05,2021-01-02,12.870555555555557,-59.18,Reinspection due,True
5482.0,Miles-Flores Medical Center,Community Health Centre,365.0,beds,St. John,2019-11-13,2018-03-14,13.22615,-59.04498,,True
,Mckee-Group Polyclinic,Polyclinic,15.0,capacity,St. James,2019-02-20,2021-03-28,12.883055555555556,-59.19194444444444,,False
,Harvey-Smith,Health Centre,10.0,beds,St. Peter,2021-01-03,2021-05-08,13.24072,-58.92508,,False
5485.0,Payne PLC Polyclinic,Polyclinic,,,St. Michael,2020-07-20,2021-09-17,12.8694,-58.82318,Needs upgrade,False
,Banks PLC Health Centre,Hospital,309.0,cots,Christ Church,2020-01-12,2021-09-07,,,Good,False
47303.0,"Brown,-Bird-and-Gonzales Hosp. ST.",Polyclinic,,,St. Lucy,2017-01-10,2025-09-30,12.983055555555556,-59.16972222222222,,False
787.0,St. Smith-Powell Polyclinic,Hospital,317.0,patients,St. George,2024-01-17,2022-01-14,13.141388888888889,-59.00611111111111,,True
7759.0,Lee-Chapman Polyclinic,Polyclinic,,,St. Andrew,2022-09-20,2020-04-19,12.80691,-59.13026,Follow-up 2023,True
791.0,Sharp and Sons Hosp.,Hospital,285.0,units,St. Lucy,2022-12-16,2024-05-22,12.93133,-59.10566,,False
,Pitts-and-Sons Polyclinic,Health Centre,43.0,beds,St. John,2018-11-09,2018-06-15,,,Needs upgrade,True
7854.0,Richard-Gonzalez Health Centre NewLine,Clinic,10.0,beds,St. Lucy,2020-07-01,2018-08-23,13.05568,-59.18306,,True
7855.0,Byrd-Shepherd Infirmary,Clinic,10.0,beds,St. George,2017-05-08,2018-07-03,12.76618,-59.0311,,False
,Johnson-Lewis St. Michael,Health Centre,,,St. Michael,2019-02-12,2018-08-27,13.252777777777778,-58.79194444444444,Follow-up 2023,True
7857.0,"Lawrence, Parker and Williams CHRIST",Health Centre,10.0,beds,Christ Church,2024-10-23,2021-01-04,12.89548,-58.84583,,True
7858.0,"Johnson, Beck and Calderon",Community Health Centre,,,St. Lucy,2016-09-27,2022-05-09,13.07268,-58.9137,Needs upgrade,False
,"Williams,-Delacruz-and-Clay Infirmary",,10.0,beds,St. George,2016-03-29,2019-11-05,13.099444444444446,-58.87138888888889,Follow-up 2023,False
9733.0,"St. Anderson, Gilbert and Turner Health Centre",Hospital,,,St. John,2023-07-19,2020-06-11,12.95678,-58.92906,Needs upgrade,True
,Santos Inc Medical Center,Health Centre,,,Christ Church,2022-02-02,2019-10-29,12.876666666666667,-59.081944444444446,Reinspection due,True
9737.0,"st. Tran, Hopkins and Martin Clinic",Health Centre,10.0,beds,St. James,2023-08-15,2020-06-13,,,Follow-up 2023,True
,"Barnes, Chapman and Meyers Hospital",Hospital,185.0,beds,St. Peter,2016-07-02,2024-10-15,13.16985,-58.96847,,False
,st. Cook PLC,Polyclinic,450.0,cots,St. George,2018-08-23,2021-04-11,13.09505,-59.00529,,False
9741.0,Thompson-Bailey Medical Center,Clinic,23.0,beds,St. Joseph,2025-06-13,2019-09-03,12.97573,-58.98017,,True
,"Morgan, Hernandez and Payne Infirmary",Health Centre,246.0,cots,St. Lucy,2020-12-10,2019-03-19,,,Needs upgrade,True
,St. Moody LLC Infirmary,Hospital,,,St. James,2016-01-19,2020-08-28,13.0817,-59.16925,Needs upgrade,False
5493.0,"Harvey, Berry and Singh",Polyclinic,10.0,beds,St. James,2021-06-17,2023-01-20,12.878333333333334,-58.90138888888889,,False
9639.0,"Meyer, Green and Parker St. James",Hospital,351.0,units,St. James,2023-11-04,2022-01-21,13.2325,-59.218611111111116,,True
,Rios-Colon,Community Health Centre,,,St. James,2025-07-17,2018-08-31,13.03275,-59.29341,,True
852.0,Christensen-Flowers St. John,,191.0,beds,St. John,2018-08-05,2019-08-14,12.72,-59.178888888888885,Good,False
5516.0,Smith-Gonzalez ST.,Hospital,97.0,capacity,St. Joseph,2016-10-21,2018-01-26,12.786111111111111,-59.06638888888889,,False
5518.0,"Perry,-Williams-and-Johnson Polyclinic ST.",,10.0,beds,St. Joseph,2025-10-14,2022-10-16,12.77206,-59.23333,Needs upgrade,True
5519.0,"James,-Cross-and-Phillips Polyclinic",Health Centre,211.0,capacity,St. John,2023-09-26,2021-09-30,13.17308,-59.03159,,True
5520.0,Bird-Bell Medical Center,Clinic,10.0,beds,St. Lucy,2021-09-29,2018-02-01,13.03324,-59.04063,,True
5522.0,Conway-Carr Clinic,Clinic,,,St. Lucy,2018-08-01,2022-09-30,13.19556,-59.08158,Follow-up 2023,False
5524.0,St. Gardner PLC,Clinic,,,St. James,2018-08-30,2024-01-21,13.08146,-59.10234,Good,False
,"Phillips, Fernandez and Flores",Clinic,10.0,beds,Christ Church,2025-07-10,2025-12-15,13.21398,-58.94353,,False
9727.0,Wells LLC Hospital,Health Centre,310.0,beds,St. Andrew,2016-04-26,2024-04-05,12.999722222222221,-58.85,,False
,Brown Inc,Hospital,,,Christ Church,2023-07-03,2019-01-06,13.20643,-59.12918,Needs upgrade,True
,Eaton-Smith,Health Centre,237.0,units,St. Peter,2016-05-06,2024-02-06,12.78155,-58.96761,,False
1665.0,St. Fernandez LLC Infirmary,Clinic,,,St. Michael,2017-09-21,2019-12-29,13.23821,-58.91785,Needs upgrade,False
1666.0,"Morrison, Mason and Johnson",Hospital,,,St. Peter,2020-01-30,2023-06-10,12.98152,-58.87615,Needs upgrade,False
1.0,Nguyen-Jones,Clinic,447.0,cots,St. Joseph,2025-02-07,2025-01-31,12.813333333333334,-58.86055555555556,,True
1672.0,Bell-Fields Infirmary christ,Health Centre,176.0,capacity,Christ Church,2021-04-27,2024-09-05,12.93325,-58.83199,,False
1674.0,St. Collins-Huang,,48.0,beds,St. George,2016-04-01,2022-04-19,13.18658,-59.04509,,False
1675.0,"Patel, Crane and Allen Polyclinic",Polyclinic,,,St. Joseph,2025-12-23,2021-04-14,13.06711,-58.91311,Good,True
1676.0,St. Price-Lewis Hospital,,80.0,beds,St. Peter,2024-10-01,2024-07-24,13.13639,-58.91085,Follow-up 2023,True
,St. Hopkins-Thomas Clinic,Hospital,,,St. Lucy,2019-08-16,2020-07-08,12.97966,-58.8108,Follow-up 2023,False
1678.0,St. Acosta-Atkins Hospital,Hospital,157.0,cots,St. Joseph,2016-08-09,2022-05-16,12.77407,-58.80806,,False
5504.0,Vega Ltd Hosp.,Health Centre,291.0,units,St. Lucy,2018-03-04,2022-01-18,13.080277777777777,-59.12722222222222,,False
5508.0,"Wright,-Lopez-and-Williams",Health Centre,47.0,cots,Christ Church,2023-09-23,2018-08-01,,,,True
5509.0,st. Lopez PLC Polyclinic,Hospital,135.0,beds,St. John,2020-11-29,2022-07-21,,,Needs upgrade,False
7861.0,St. Horn Inc Polyclinic,Clinic,,,St. Andrew,2016-04-27,2020-08-19,13.21751,-58.76487,,False
7838.0,St Garcia-Lewis Hosp.,Hospital,,,St. James,2020-10-08,2022-09-21,13.27966,-58.85895,Good,False
202.0,"st. Young, Fields and Mcclain",Clinic,275.0,cots,St. Joseph,2018-10-22,2025-10-03,,,Reinspection due,False
7840.0,Cunningham-PLC,Health Centre,485.0,beds,St. John,2022-09-21,2021-10-18,,,Good,True
7841.0,"St. Baker, Mccann and Taylor Polyclinic",Clinic,,,St. Peter,2020-07-22,2023-11-29,13.1966,-58.73248,,False
,Green-Williams,Hospital,,,St. Andrew,2019-09-24,2019-12-28,12.88168,-59.26749,Follow-up 2023,False
78764.0,Martin-Williams,Health Centre,289.0,beds,St. James,2019-02-25,2025-02-06,13.2004,-58.78804,,False
7847.0,Miller Group Christ,Clinic,,,Christ Church,2019-09-22,2025-08-05,12.9063,-58.92982,Follow-up 2023,False
,St. Mccarthy Group,Hospital,,,St. Joseph,2022-02-25,2023-11-22,12.933055555555555,-59.044999999999995,Reinspection due,False
7849.0,St. Kramer PLC,Health Centre,487.0,capacity,St. Andrew,2024-09-14,2018-04-16,13.10632,-59.22261,,True
12451.0,St. Gallegos-Johnson Medical Center,Polyclinic,138.0,units,St. James,2024-02-16,2021-06-14,12.74002,-59.2679,,True
5532.0,Kaiser-Castillo Hosp.,,424.0,beds,St. Michael,2019-06-17,2019-08-21,12.920277777777777,-59.021388888888886,Follow-up 2023,False
,st. Moore-Garza Clinic,Health Centre,10.0,beds,St. Peter,2025-02-07,2022-04-13,,,Follow-up 2023,True
5535.0,Ayala-Day Clinic ST.,Polyclinic,134.0,beds,St. James,2022-01-17,2023-09-08,,,Needs upgrade,False
5536.0,St. Fernandez Ltd Infirmary,Hospital,227.0,beds,St. Lucy,2024-01-16,2018-07-12,12.84426,-58.78737,,True
5538.0,"Strickland, Davis and Yang Polyclinic",Health Centre,,,St. Lucy,2018-01-19,2022-08-26,13.09748,-59.2937,Follow-up 2023,False
